asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,214 | Value loss (MSE loss) after epoch 74: 127378.4609375
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,214 | Behavioral cloning loss (Bob loss) after epoch 74: 0.9711854457855225
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,280 | PPO objective after epoch 75: 24.679170608520508
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,280 | Value loss (MSE loss) after epoch 75: 2199622.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,280 | Behavioral cloning loss (Bob loss) after epoch 75: 1.0149732828140259
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,340 | PPO objective after epoch 76: 5.885396480560303
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,340 | Value loss (MSE loss) after epoch 76: 81101.4296875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,341 | Behavioral cloning loss (Bob loss) after epoch 76: 0.9245923161506653
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,396 | PPO objective after epoch 77: 12.309039115905762
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,396 | Value loss (MSE loss) after epoch 77: 191908.5625
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,397 | Behavioral cloning loss (Bob loss) after epoch 77: 0.9581101536750793
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,459 | PPO objective after epoch 78: 7.079119682312012
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,459 | Value loss (MSE loss) after epoch 78: 74144.296875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,459 | Behavioral cloning loss (Bob loss) after epoch 78: 0.9718042016029358
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,521 | PPO objective after epoch 79: 6.253639221191406
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,521 | Value loss (MSE loss) after epoch 79: 158185.21875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,521 | Behavioral cloning loss (Bob loss) after epoch 79: 0.9879910945892334
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,579 | PPO objective after epoch 80: 5.250241279602051
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,579 | Value loss (MSE loss) after epoch 80: 117443.734375
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,579 | Behavioral cloning loss (Bob loss) after epoch 80: 0.9947978258132935
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,645 | PPO objective after epoch 81: 14.062321662902832
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,645 | Value loss (MSE loss) after epoch 81: 199354.71875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,645 | Behavioral cloning loss (Bob loss) after epoch 81: 0.9419788122177124
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,713 | PPO objective after epoch 82: 12.49875259399414
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,713 | Value loss (MSE loss) after epoch 82: 145407.0625
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,714 | Behavioral cloning loss (Bob loss) after epoch 82: 0.8390672206878662
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,787 | PPO objective after epoch 83: 498.3939208984375
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,787 | Value loss (MSE loss) after epoch 83: 570800576.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,787 | Behavioral cloning loss (Bob loss) after epoch 83: 1.023226261138916
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,846 | PPO objective after epoch 84: 844.9213256835938
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,846 | Value loss (MSE loss) after epoch 84: 1949915136.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,846 | Behavioral cloning loss (Bob loss) after epoch 84: 0.9685120582580566
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,906 | PPO objective after epoch 85: 8.744898796081543
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,906 | Value loss (MSE loss) after epoch 85: 162421.328125
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,906 | Behavioral cloning loss (Bob loss) after epoch 85: 0.9470717310905457
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:35,964 | PPO objective after epoch 86: 17.207069396972656
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:35,964 | Value loss (MSE loss) after epoch 86: 1350242.25
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:35,964 | Behavioral cloning loss (Bob loss) after epoch 86: 0.9971905946731567
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,026 | PPO objective after epoch 87: 149.75083923339844
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,026 | Value loss (MSE loss) after epoch 87: 60068248.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,026 | Behavioral cloning loss (Bob loss) after epoch 87: 0.9133912920951843
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,086 | PPO objective after epoch 88: 14.875381469726562
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,086 | Value loss (MSE loss) after epoch 88: 299174.21875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,086 | Behavioral cloning loss (Bob loss) after epoch 88: 0.9927641153335571
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,141 | PPO objective after epoch 89: 4.821527481079102
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,141 | Value loss (MSE loss) after epoch 89: 37564.421875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,141 | Behavioral cloning loss (Bob loss) after epoch 89: 0.8973210453987122
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,223 | PPO objective after epoch 90: 5.471969127655029
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,224 | Value loss (MSE loss) after epoch 90: 63639.87109375
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,224 | Behavioral cloning loss (Bob loss) after epoch 90: 0.9323545694351196
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,298 | PPO objective after epoch 91: 13.111868858337402
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,298 | Value loss (MSE loss) after epoch 91: 506717.875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,299 | Behavioral cloning loss (Bob loss) after epoch 91: 1.0698275566101074
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,358 | PPO objective after epoch 92: 9.090298652648926
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,358 | Value loss (MSE loss) after epoch 92: 133274.875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,358 | Behavioral cloning loss (Bob loss) after epoch 92: 0.9127374291419983
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,414 | PPO objective after epoch 93: 4.622873306274414
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,414 | Value loss (MSE loss) after epoch 93: 61376.5703125
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,414 | Behavioral cloning loss (Bob loss) after epoch 93: 0.9165273904800415
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,476 | PPO objective after epoch 94: 4.025276184082031
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,477 | Value loss (MSE loss) after epoch 94: 33307.10546875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,477 | Behavioral cloning loss (Bob loss) after epoch 94: 0.8943390250205994
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,532 | PPO objective after epoch 95: 3.6789164543151855
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,532 | Value loss (MSE loss) after epoch 95: 19142.923828125
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,532 | Behavioral cloning loss (Bob loss) after epoch 95: 0.7879783511161804
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,592 | PPO objective after epoch 96: 34.6065673828125
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,592 | Value loss (MSE loss) after epoch 96: 6311368.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,592 | Behavioral cloning loss (Bob loss) after epoch 96: 1.0020145177841187
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,651 | PPO objective after epoch 97: 541.16845703125
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,651 | Value loss (MSE loss) after epoch 97: 1059234304.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,651 | Behavioral cloning loss (Bob loss) after epoch 97: 1.0015463829040527
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,715 | PPO objective after epoch 98: 12.95917797088623
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,716 | Value loss (MSE loss) after epoch 98: 488788.46875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,716 | Behavioral cloning loss (Bob loss) after epoch 98: 0.9984768629074097
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,778 | PPO objective after epoch 99: 15.90630054473877
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,778 | Value loss (MSE loss) after epoch 99: 729169.5625
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,778 | Behavioral cloning loss (Bob loss) after epoch 99: 1.0196402072906494
asymmetric_self_play_training.py | [line:162] | 2021-06-08 16:50:36,835 | PPO objective after epoch 100: 42.4797248840332
asymmetric_self_play_training.py | [line:164] | 2021-06-08 16:50:36,835 | Value loss (MSE loss) after epoch 100: 5619175.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 16:50:36,835 | Behavioral cloning loss (Bob loss) after epoch 100: 0.9672940969467163
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:08,530 | PPO objective after epoch 1: 317.6963195800781
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:08,531 | Value loss (MSE loss) after epoch 1: 668742016.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:08,531 | Behavioral cloning loss (Bob loss) after epoch 1: 1.067132830619812
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:08,677 | PPO objective after epoch 2: 96.84093475341797
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:08,677 | Value loss (MSE loss) after epoch 2: 31470242.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:08,677 | Behavioral cloning loss (Bob loss) after epoch 2: 1.0564415454864502
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:08,819 | PPO objective after epoch 3: 101082.421875
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:08,819 | Value loss (MSE loss) after epoch 3: 23817122480128.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:08,820 | Behavioral cloning loss (Bob loss) after epoch 3: 1.0396169424057007
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:08,975 | PPO objective after epoch 4: 325707.625
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:08,975 | Value loss (MSE loss) after epoch 4: 956553440002048.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:08,975 | Behavioral cloning loss (Bob loss) after epoch 4: 1.0696860551834106
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:09,124 | PPO objective after epoch 5: 23.162498474121094
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:09,124 | Value loss (MSE loss) after epoch 5: 2595308.25
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:09,124 | Behavioral cloning loss (Bob loss) after epoch 5: 0.9729438424110413
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:09,297 | PPO objective after epoch 6: 96.07821655273438
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:09,297 | Value loss (MSE loss) after epoch 6: 69663032.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:09,297 | Behavioral cloning loss (Bob loss) after epoch 6: 1.033246636390686
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:09,439 | PPO objective after epoch 7: 89.6297378540039
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:09,439 | Value loss (MSE loss) after epoch 7: 58840160.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:09,439 | Behavioral cloning loss (Bob loss) after epoch 7: 1.056241750717163
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:09,589 | PPO objective after epoch 8: 27.7080078125
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:09,589 | Value loss (MSE loss) after epoch 8: 1287025.875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:09,590 | Behavioral cloning loss (Bob loss) after epoch 8: 1.0781853199005127
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:09,732 | PPO objective after epoch 9: 13.134037017822266
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:09,732 | Value loss (MSE loss) after epoch 9: 787018.6875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:09,733 | Behavioral cloning loss (Bob loss) after epoch 9: 1.0558832883834839
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:09,874 | PPO objective after epoch 10: 19.963363647460938
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:09,874 | Value loss (MSE loss) after epoch 10: 2225639.75
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:09,874 | Behavioral cloning loss (Bob loss) after epoch 10: 1.0369839668273926
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,020 | PPO objective after epoch 11: 26.977792739868164
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,020 | Value loss (MSE loss) after epoch 11: 3144879.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,020 | Behavioral cloning loss (Bob loss) after epoch 11: 0.9281915426254272
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,167 | PPO objective after epoch 12: 27.06464958190918
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,167 | Value loss (MSE loss) after epoch 12: 2387690.25
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,167 | Behavioral cloning loss (Bob loss) after epoch 12: 1.0148729085922241
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,315 | PPO objective after epoch 13: 12.59177017211914
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,315 | Value loss (MSE loss) after epoch 13: 649216.8125
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,315 | Behavioral cloning loss (Bob loss) after epoch 13: 1.0583434104919434
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,461 | PPO objective after epoch 14: 895.7057495117188
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,461 | Value loss (MSE loss) after epoch 14: 8668579840.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,461 | Behavioral cloning loss (Bob loss) after epoch 14: 1.0443350076675415
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,604 | PPO objective after epoch 15: 23.01824188232422
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,605 | Value loss (MSE loss) after epoch 15: 4145011.75
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,605 | Behavioral cloning loss (Bob loss) after epoch 15: 1.03607976436615
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,762 | PPO objective after epoch 16: 755.7701416015625
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,762 | Value loss (MSE loss) after epoch 16: 4687571968.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,762 | Behavioral cloning loss (Bob loss) after epoch 16: 1.0898109674453735
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:10,914 | PPO objective after epoch 17: 4206.04443359375
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:10,914 | Value loss (MSE loss) after epoch 17: 198622117888.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:10,914 | Behavioral cloning loss (Bob loss) after epoch 17: 1.0717782974243164
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,069 | PPO objective after epoch 18: 21.547550201416016
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,069 | Value loss (MSE loss) after epoch 18: 2101885.25
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,069 | Behavioral cloning loss (Bob loss) after epoch 18: 1.0706758499145508
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,219 | PPO objective after epoch 19: 66.02718353271484
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,220 | Value loss (MSE loss) after epoch 19: 24648674.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,220 | Behavioral cloning loss (Bob loss) after epoch 19: 1.0692144632339478
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,367 | PPO objective after epoch 20: 104.7938461303711
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,367 | Value loss (MSE loss) after epoch 20: 47831996.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,367 | Behavioral cloning loss (Bob loss) after epoch 20: 1.0513155460357666
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,517 | PPO objective after epoch 21: 36.24817657470703
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,517 | Value loss (MSE loss) after epoch 21: 7265119.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,517 | Behavioral cloning loss (Bob loss) after epoch 21: 1.065016508102417
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,677 | PPO objective after epoch 22: 2494.60302734375
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,677 | Value loss (MSE loss) after epoch 22: 32899416064.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,678 | Behavioral cloning loss (Bob loss) after epoch 22: 1.049306035041809
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,823 | PPO objective after epoch 23: 3.814844846725464
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,823 | Value loss (MSE loss) after epoch 23: 59155.4140625
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,823 | Behavioral cloning loss (Bob loss) after epoch 23: 1.0063217878341675
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:11,965 | PPO objective after epoch 24: 28.3961181640625
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:11,965 | Value loss (MSE loss) after epoch 24: 1002929.875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:11,966 | Behavioral cloning loss (Bob loss) after epoch 24: 0.987250566482544
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,113 | PPO objective after epoch 25: 91.32427215576172
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,114 | Value loss (MSE loss) after epoch 25: 41999136.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,114 | Behavioral cloning loss (Bob loss) after epoch 25: 1.0409409999847412
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,267 | PPO objective after epoch 26: 21.731666564941406
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,267 | Value loss (MSE loss) after epoch 26: 4313293.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,267 | Behavioral cloning loss (Bob loss) after epoch 26: 1.0800424814224243
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,406 | PPO objective after epoch 27: 5.4374680519104
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,406 | Value loss (MSE loss) after epoch 27: 95510.6171875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,407 | Behavioral cloning loss (Bob loss) after epoch 27: 0.9615951180458069
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,550 | PPO objective after epoch 28: 3531.013671875
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,550 | Value loss (MSE loss) after epoch 28: 57334022144.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,550 | Behavioral cloning loss (Bob loss) after epoch 28: 1.026717185974121
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,697 | PPO objective after epoch 29: 582.5247802734375
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,697 | Value loss (MSE loss) after epoch 29: 2413391872.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,698 | Behavioral cloning loss (Bob loss) after epoch 29: 1.067598581314087
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,838 | PPO objective after epoch 30: 76.93315124511719
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,838 | Value loss (MSE loss) after epoch 30: 12956907.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,838 | Behavioral cloning loss (Bob loss) after epoch 30: 1.0147866010665894
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:12,989 | PPO objective after epoch 31: 497.8427429199219
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:12,990 | Value loss (MSE loss) after epoch 31: 2092094464.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:12,990 | Behavioral cloning loss (Bob loss) after epoch 31: 1.0692025423049927
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:13,133 | PPO objective after epoch 32: 6.194960594177246
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:13,133 | Value loss (MSE loss) after epoch 32: 135100.75
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:13,133 | Behavioral cloning loss (Bob loss) after epoch 32: 1.0563864707946777
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:13,283 | PPO objective after epoch 33: 136.60104370117188
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:13,283 | Value loss (MSE loss) after epoch 33: 116080568.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:13,283 | Behavioral cloning loss (Bob loss) after epoch 33: 1.0555617809295654
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:13,429 | PPO objective after epoch 34: 257.5548400878906
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:13,429 | Value loss (MSE loss) after epoch 34: 259512704.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:13,429 | Behavioral cloning loss (Bob loss) after epoch 34: 1.0286649465560913
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:13,571 | PPO objective after epoch 35: 23.216222763061523
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:13,571 | Value loss (MSE loss) after epoch 35: 2369983.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:13,571 | Behavioral cloning loss (Bob loss) after epoch 35: 1.0220297574996948
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:13,711 | PPO objective after epoch 36: 34.916404724121094
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:13,711 | Value loss (MSE loss) after epoch 36: 7269255.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:13,711 | Behavioral cloning loss (Bob loss) after epoch 36: 0.983302891254425
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:13,865 | PPO objective after epoch 37: 33.453765869140625
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:13,865 | Value loss (MSE loss) after epoch 37: 7556418.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:13,865 | Behavioral cloning loss (Bob loss) after epoch 37: 1.0623586177825928
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,020 | PPO objective after epoch 38: 158.20660400390625
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,020 | Value loss (MSE loss) after epoch 38: 52786504.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,020 | Behavioral cloning loss (Bob loss) after epoch 38: 1.051112174987793
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,164 | PPO objective after epoch 39: 5326.27685546875
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,164 | Value loss (MSE loss) after epoch 39: 80218218496.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,164 | Behavioral cloning loss (Bob loss) after epoch 39: 0.9934143424034119
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,310 | PPO objective after epoch 40: 1696.96142578125
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,311 | Value loss (MSE loss) after epoch 40: 34022060032.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,311 | Behavioral cloning loss (Bob loss) after epoch 40: 1.0380542278289795
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,461 | PPO objective after epoch 41: 9.395814895629883
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,461 | Value loss (MSE loss) after epoch 41: 234550.09375
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,462 | Behavioral cloning loss (Bob loss) after epoch 41: 1.016770839691162
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,607 | PPO objective after epoch 42: 49.265323638916016
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,607 | Value loss (MSE loss) after epoch 42: 11072562.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,607 | Behavioral cloning loss (Bob loss) after epoch 42: 1.0459413528442383
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,759 | PPO objective after epoch 43: 2779.836669921875
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,759 | Value loss (MSE loss) after epoch 43: 15455529984.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,759 | Behavioral cloning loss (Bob loss) after epoch 43: 1.0686702728271484
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:14,903 | PPO objective after epoch 44: 25.21633529663086
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:14,903 | Value loss (MSE loss) after epoch 44: 1023202.375
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:14,903 | Behavioral cloning loss (Bob loss) after epoch 44: 0.9869055151939392
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:15,056 | PPO objective after epoch 45: 87.62142181396484
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:15,056 | Value loss (MSE loss) after epoch 45: 26563154.0
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:15,056 | Behavioral cloning loss (Bob loss) after epoch 45: 1.0026260614395142
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:15,209 | PPO objective after epoch 46: 3.9291489124298096
asymmetric_self_play_training.py | [line:164] | 2021-06-08 17:12:15,209 | Value loss (MSE loss) after epoch 46: 60117.7421875
asymmetric_self_play_training.py | [line:175] | 2021-06-08 17:12:15,209 | Behavioral cloning loss (Bob loss) after epoch 46: 1.0021220445632935
asymmetric_self_play_training.py | [line:162] | 2021-06-08 17:12:15,363 | PPO objective after epoch 47: 55.96342468261719
